rogko,रोगको,Data1.csv
upchar,उपचार,Data1.csv
bideshi,विदेशी,Data1.csv
mudra,मुद्रा,Data1.csv
arjan,आर्जन,Data1.csv
arthoparjan,अर्थोपार्जन,Data1.csv
saksham,सक्षम,Data1.csv
baneka,बनेका,Data1.csv
yasari,यसरी,Data1.csv
manislai,मानिसलाई,Data1.csv
sukhko,सुखको,Data1.csv
garaune,गराउने,Data1.csv
sampattiko,सम्पत्तिको,Data1.csv
raheko,रहेको,Data1.csv
yahi,यही,Data1.csv
upayog,उपयोग,Data1.csv
hune,हुने,Data1.csv
payane,पायने,Data1.csv
sampadako,सम्पदाको,Data1.csv
barema,बारेमा,Data1.csv
ullekh,उल्लेख,Data1.csv
garieko,गरिएको,Data1.csv
vishwakai,विश्वकै,Data1.csv
pranilai,प्राणीलाई,Data1.csv
banchanka,बाँच्नका,Data1.csv
nahune,नहुने,Data1.csv
dainik,दैनिक,Data1.csv
upabhogma,उपभोगमा,Data1.csv
parne,पर्ने,Data1.csv
prayog,प्रयोग,Data1.csv
pyas,प्यास,Data1.csv
metna,मेट्न,Data1.csv
sharir,शरीर,Data1.csv
lugaka,लुगाका,Data1.csv
mayal,मयल,Data1.csv
milkauna,मिल्काउन,Data1.csv
sinchai,सिंचाइ,Data1.csv
bijuli,विजुली,Data1.csv
utpadanma,उत्पादनमा,Data1.csv
bhaeko,भएको,Data1.csv
paniko,पानीको,Data1.csv
strot,स्रोत,Data1.csv
asia,एसिया,Data1.csv
mahadeshma,महादेशमा,Data1.csv
pahilo,पहिलो,Data1.csv
vishwama,विश्वमा,Data1.csv
brazil,ब्राजिल,Data1.csv
pachadiko,पछाडिको,Data1.csv
dosro,दोस्रो,Data1.csv
sthanma,स्थानमा,Data1.csv
pahadma,पहाडमा,Data1.csv
nagabeli,नागबेली,Data1.csv
bani,बनी,Data1.csv
bagne,बग्ने,Data1.csv
trishuli,त्रिशुली,Data1.csv
mashyangdi,मस्याङ्दी,Data1.csv
arun,अरुण,Data1.csv
tamor,तमोर,Data1.csv
nadi,नदी,Data1.csv
pramukhk,प्रमुख,Data1.csv
utpadan,उत्पादन,Data1.csv
sake,सके,Data1.csv
sthiti,स्थिति,Data1.csv
baliyo,बलियो,Data1.csv
dekhinchha,देखिन्छ,Data1.csv
arko,अर्को,Data1.csv
mahattwapurna,महत्त्वपूर्ण,Data1.csv
shrinkhalaharu,श्रृङ्खलाहरू,Data1.csv
uttar,उत्तर,Data1.csv
dishama,दिशामा,Data1.csv
purvadekhi,पूर्वदेखि,Data1.csv
paschimsamda,पश्चिमसम्म,Data1.csv
paredka,परेडका,Data1.csv
sipahi,सिपाही,Data1.csv
shrinkhala,श्रृंखला,Data1.csv
ubhieka,उभिएका,Data1.csv
vishwako,विश्वको,Data1.csv
sarvochchha,सर्वोच्च,Data1.csv
shikhar,शिखर,Data1.csv
sagarmatha,सगरमाथा,Data1.csv
sathai,साथै,Data1.csv
annapurna,अन्नपूर्ण,Data1.csv
kanchanjangha,कञ्चनजङ्घा,Data1.csv
lotse,लोत्से,Data1.csv
manaslu,मनासलु,Data1.csv
yalungkad,यालुङकाड,Data1.csv
makalu,मकालु,Data1.csv
machapuchhre,माछापुच्छे,Data1.csv
himalaharu,हिमालहरू,Data1.csv
himalma,हिमालमा,Data1.csv
phalam,फलाम,Data1.csv
sun,सुन,Data1.csv
chandi,चाँदी,Data1.csv
abhrakh,अभ्रख,Data1.csv
chunadhunga,चुनढुङ्गा,Data1.csv
sisa,सिसा,Data1.csv
gandhak,गन्धक,Data1.csv
marble,मार्बल,Data1.csv
soda,सोडा,Data1.csv
sidhenaun,सिधेनुन,Data1.csv
birenaun,विरेनुन,Data1.csv
khari,खरी,Data1.csv
aadika,आदिका,Data1.csv
khani,खानी,Data1.csv
yarchagumba,यार्चागुम्बा,Data1.csv
jadibuti,जडिबुटी,Data1.csv
yak,याक,Data1.csv
yeti,यति,Data1.csv
chauri,चौरी,Data1.csv
gai,गाई,Data1.csv
kasturi,कस्तुरी,Data1.csv
jantu,जन्तु,Data1.csv
raheka,रहेका,Data1.csv
jharnharu,झरनाहरू,Data1.csv
nepalka,नेपालका,Data1.csv
nepali,नेपाली,Data1.csv
bhumima,भूमिमा,Data1.csv
se,से,Data1.csv
phoksundo,फोक्सुन्डो,Data1.csv
chorolpa,च्छोरोल्पा,Data1.csv
tilicho,तिलिचो,Data1.csv
tanharu,तानहरू,Data1.csv
jasle,जसले,Data1.csv
tyaha,त्यहाँ,Data1.csv
pugne,पुग्ने,Data1.csv
pratyek,प्रत्येक,Data1.csv
swarga,स्वर्ग,Data1.csv
pugeko,पुगेको,Data1.csv
aabhas,आभास,Data1.csv
dieko,दिएको,Data1.csv
pokharama,पोखरामा,Data1.csv
phewatal,फेवाताल,Data1.csv
beganastal,वेगनासताल,Data1.csv
surkheta,सुर्खेतमा,Data1.csv
bulbule,बुलबुले,Data1.csv
tal,ताल,Data1.csv
chitwanma,चितवनमा,Data1.csv
nandbhauju,नन्दभाउजू,Data1.csv
kasara,कसरा,Data1.csv
gadwal,गडवाल,Data1.csv
tamorhaila,तमोरघैला,Data1.csv
tan,तान,Data1.csv
hernaka,हेर्नका,Data1.csv
matra,मात्र,Data1.csv
ramra,राम्रा,Data1.csv
chhainan,छैनन्,Data1.csv
nauka,नौका,Data1.csv
vihar,विहार,Data1.csv
upayukta,उपयुक्त,Data1.csv
van,वन,Data1.csv
prajatika,प्रजातिका,Data1.csv
rukhaharu,रूखहरू,Data1.csv
painchha,पाइन्छ,Data1.csv
niryat,निर्यात,Data1.csv
aamdani,आम्दानी,Data1.csv
badhauna,बढाउन,Data1.csv
sakinchha,सकिन्छ,Data1.csv
jangalma,जंगलमा,Data1.csv
harro,हर्रो,Data1.csv
barro,बर्रो,Data1.csv
amala,अमला,Data1.csv
tejpat,तेजपात,Data1.csv
aiselu,ऐसेलु,Data1.csv
chutro,चुत्रो,Data1.csv
panchaule,पाँचऔंले,Data1.csv
aushadhi,औषधी,Data1.csv
banauna,बनाउन,Data1.csv
garinchha,गरिन्छ,Data1.csv
hamilai,हामीलाई,Data1.csv
prakritile,प्रकृतिले,Data1.csv
himalko,हिमालको,Data1.csv
lek,लेक,Data1.csv
pahadka,पहाडका,Data1.csv
hariya,हरिया,Data1.csv
ani,अनि,Data1.csv
taraiko,तराईको,Data1.csv
phot,फॉट,Data1.csv
nepaliko,नेपालीको,Data1.csv
pewa,पेवा,Data1.csv
tyasaile,त्यसैले,Data1.csv
aawashyak,आवश्यक,Data1.csv
bhagya,भाग्य,Data1.csv
badali,बदली,Data1.csv
bhabisya,भविष्य,Data1.csv
namaste,नमस्ते,Data2.csv
garchhu,गर्छु,Data2.csv
khaana,खाना,Data2.csv
naam,नाम,Data2.csv
bhisma,भीष्म,Data2.csv
ghar,घर,Data2.csv
janchhu,जान्छु,Data2.csv
usle,उस्ले,Data2.csv
phone,फोन,Data2.csv
garyo,गर्यो,Data2.csv
aaja,आज,Data2.csv
dinner,डिनर,Data2.csv
khane,खाने,Data2.csv
gardai,गर्दै,Data2.csv
des,देश,Data2.csv
ramro,राम्राे,Data2.csv
khaja,खाजा,Data2.csv
khelna,खेल्न,Data2.csv
khelxa,खेल्छ,Data2.csv
khaadi,खाडी,Data2.csv
kaali,काली,Data2.csv
kalli,कल्लि,Data2.csv
khalli,खल्ली,Data2.csv
mitti,मिट्टी,Data2.csv
miti,मिति,Data2.csv
khutta,खुट्टा,Data2.csv
kutaa,कुटा,Data2.csv
kukkur,कुकुर,Data2.csv
ghara,घरा,Data2.csv
gharai,घरै,Data2.csv
ghari,घरी,Data2.csv
ghadi,घडी,Data2.csv
jasko,जसको,Data2.csv
k,के,Data2.csv
tesko,त्यसको,Data2.csv
kahaa,कहाँ,Data2.csv
manko,मनको,Data2.csv
suni,सुनी,Data2.csv
ramri,राम्री,Data2.csv
phool,फूल,Data2.csv
sanga,संगा,Data2.csv
sãga,सँगा,Data2.csv
sasto,सस्तो,Data2.csv
mahango,महँगो,Data2.csv
krodh,क्रोध,Data2.csv
krodha,क्रोध,Data2.csv
yo,यो,Data2.csv
suninchha,सुनिन्छ,Data2.csv
tarakaari,तरकारी,Data2.csv
golbhaeda,गोल्भेडा,Data2.csv
pakyo,पाक्यो,Data2.csv
jhol,झोल,Data2.csv
jhola,झोला,Data2.csv
jhyaal,झ्याल,Data2.csv
bhrikuti,भृकुटी,Data2.csv
aasis,आशिष,Data2.csv
asis,अशिष,Data2.csv
swaasthya,स्वास्थ्य,Data2.csv
khaam,खाम,Data2.csv
dhamma,धम्म,Data2.csv
samay,समय,Data2.csv
samaya,समय,Data2.csv
naama,नामा,Data2.csv
kaam,काम,Data2.csv
parcha,पर्छ,Data2.csv
kaha,कहाँ,Data2.csv
janxau,जान्छौ,Data2.csv
gyan,ग्यान,Data2.csv
gyana,ज्ञान,Data2.csv
gjana,ग्जन,Data2.csv
dram,ड्राम,Data2.csv
dhram,ध्रम,Data2.csv
trka,त्र्क,Data2.csv
ṭca,ट्च,Data2.csv
ksa,क्षा,Data2.csv
ksya,क्ष्य,Data2.csv
bhism,भीष्म,Data3.csv
garchu,गर्छु,Data3.csv
m,म,Data3.csv
mya,माया,Data3.csv
kasto,कस्ता,Data3.csv
sanchai,सन्चै,Data3.csv
chu,छु,Data3.csv
jane,जाने,Data3.csv
bela,बेला,Data3.csv
aaune,आउने,Data3.csv
janchu,जान्छु,Data3.csv
padhaai,पढाइ,Data3.csv
dekhiyau,देखियौ,Data3.csv
birse,बिर्से,Data3.csv
sabaai,सबै,Data3.csv
thik,ठीक,Data3.csv
thaha,थाहा,Data3.csv
chhaina,छैन,Data3.csv
mlai,मलाई,Data3.csv
aaudina,आउदिन,Data3.csv
garnu,गर्नु,Data3.csv
bholi,भोलि,Data3.csv
bhetaula,भेटौँला,Data3.csv
ta,त,Data3.csv
thakko,थाक्को,Data3.csv
farkine,फर्किने,Data3.csv
yaad,याद,Data3.csv
aayo,आयो,Data3.csv
chhu,छु,Data3.csv
